,Level_A,Level_B,Level_C,Level_D,ids
412,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:ngo00300],NGO_2098 diaminopimelate decarboxylase	K01586 lysA; diaminopimelate decarboxylase [EC:4.1.1.20],NGO2098
413,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:ngo00300],"NGO_1541 UDP-N-acetylmuramoylalanyl-D-glutamate--2	K01928 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]",NGO1541
414,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:ngo00300],NGO_1539 UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	K01929 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10],NGO1539
415,09100 Metabolism,09105 Amino acid metabolism,00310 Lysine degradation [PATH:ngo00310],NGO_0916 dihydrolipoamide succinyltransferase	K00658 DLST; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61],NGO0916
416,09100 Metabolism,09105 Amino acid metabolism,00310 Lysine degradation [PATH:ngo00310],NGO_0562 dihydrolipoamide dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4],NGO0562
417,09100 Metabolism,09105 Amino acid metabolism,00310 Lysine degradation [PATH:ngo00310],NGO_0915 dihydrolipoamide dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4],NGO0915
418,09100 Metabolism,09105 Amino acid metabolism,00310 Lysine degradation [PATH:ngo00310],NGO_0925 dihydrolipoamide dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4],NGO0925
419,09100 Metabolism,09105 Amino acid metabolism,00310 Lysine degradation [PATH:ngo00310],NGO_1061 gabD; succinate-semialdehyde dehydrogenase	K00135 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],NGO1061
420,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ngo00220],NGO_1232 ornithine carbamoyltransferase	K00611 OTC; ornithine carbamoyltransferase [EC:2.1.3.3],NGO1232
421,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ngo00220],NGO_1961 argininosuccinate synthase	K01940 argG; argininosuccinate synthase [EC:6.3.4.5],NGO1961
422,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ngo00220],NGO_0219 argininosuccinate lyase	K01755 argH; argininosuccinate lyase [EC:4.3.2.1],NGO0219
423,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ngo00220],NGO_1600 glutamine synthetase	K01915 glnA; glutamine synthetase [EC:6.3.1.2],NGO1600
424,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ngo00220],NGO_1358 hypothetical protein	K00262 E1.4.1.4; glutamate dehydrogenase (NADP+) [EC:1.4.1.4],NGO1358
425,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ngo00220],NGO_1452 aromatic amino acid aminotransferase	K00813 aspC; aspartate aminotransferase [EC:2.6.1.1],NGO1452
426,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ngo00220],NGO_1047 aminotransferase	K14260 alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2],NGO1047
427,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ngo00220],NGO_0027 N-acetylglutamate synthase	K14682 argAB; amino-acid N-acetyltransferase [EC:2.3.1.1],NGO0027
428,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ngo00220],NGO_1194 argJ; ornithine acetyltransferase	K00620 argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1],NGO1194
429,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ngo00220],NGO_0844 acetylglutamate kinase	K00930 argB; acetylglutamate kinase [EC:2.7.2.8],NGO0844
430,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ngo00220],NGO_0118 N-acetyl-gamma-glutamyl-phosphate reductase	K00145 argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38],NGO0118
431,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ngo00220],NGO_0646 argD; acetylornithine aminotransferase	K00821 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17],NGO0646
432,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ngo00330],NGO_1487 arginine decarboxylase	K01585 speA; arginine decarboxylase [EC:4.1.1.19],NGO1487
433,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ngo00330],NGO_1486 agmatinase	K01480 speB; agmatinase [EC:3.5.3.11],NGO1486
434,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ngo00330],NGO_0435 spermidine synthase	K00797 speE; spermidine synthase [EC:2.5.1.16],NGO0435
436,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ngo00330],NGO_1905 pyrroline-5-carboxylate reductase	K00286 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2],NGO1905
438,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ngo00330],NGO_0850 gamma-glutamyl phosphate reductase	K00147 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41],NGO0850
440,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ngo00330],NGO_1452 aromatic amino acid aminotransferase	K00813 aspC; aspartate aminotransferase [EC:2.6.1.1],NGO1452
441,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:ngo00340],NGO_1238 hisG; ATP phosphoribosyltransferase catalytic subunit	K00765 hisG; ATP phosphoribosyltransferase [EC:2.4.2.17],NGO1238
443,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:ngo00340],NGO_0185 phosphoribosyl-ATP pyrophosphatase	K01523 hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31],NGO0185
444,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:ngo00340],NGO_0210 phosphoribosyl-AMP cyclohydrolase	K01496 hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19],NGO0210
445,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:ngo00340],NGO_0212 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	K01814 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16],NGO0212
446,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:ngo00340],NGO_0213 hisH; imidazole glycerol phosphate synthase	K02501 hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10],NGO0213
447,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:ngo00340],NGO_0211 imidazole glycerol phosphate synthase	K02500 hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10],NGO0211
448,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:ngo00340],NGO_1242 imidazoleglycerol-phosphate dehydratase	K01693 hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19],NGO1242
450,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:ngo00340],NGO_1240 histidinol dehydrogenase	K00013 hisD; histidinol dehydrogenase [EC:1.1.1.23],NGO1240
451,09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:ngo00350],NGO_1452 aromatic amino acid aminotransferase	K00813 aspC; aspartate aminotransferase [EC:2.6.1.1],NGO1452
453,09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:ngo00350],NGO_1329 aromatic amino acid aminotransferase	K00832 tyrB; aromatic-amino-acid transaminase [EC:2.6.1.57],NGO1329
454,09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:ngo00350],"NGO_1442 adhP; ethanol-active dehydrogenase/acetaldehyde-active reductase	K13953 adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]",NGO1442
455,09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:ngo00350],NGO_0059 MFS transporter	K00484 hpaC; flavin reductase (NADH) [EC:1.5.1.36],NGO0059
456,09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:ngo00350],NGO_1061 gabD; succinate-semialdehyde dehydrogenase	K00135 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],NGO1061
457,09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ngo00360],NGO_1452 aromatic amino acid aminotransferase	K00813 aspC; aspartate aminotransferase [EC:2.6.1.1],NGO1452
459,09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ngo00360],NGO_1329 aromatic amino acid aminotransferase	K00832 tyrB; aromatic-amino-acid transaminase [EC:2.6.1.57],NGO1329
460,09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ngo00360],NGO_1808 amino acid dehydrogenase	K00285 dadA; D-amino-acid dehydrogenase [EC:1.4.5.1],NGO1808
461,09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ngo00380],NGO_0916 dihydrolipoamide succinyltransferase	K00658 DLST; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61],NGO0916
462,09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ngo00380],NGO_0562 dihydrolipoamide dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4],NGO0562
463,09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ngo00380],NGO_0915 dihydrolipoamide dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4],NGO0915
464,09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ngo00380],NGO_0925 dihydrolipoamide dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4],NGO0925
465,09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ngo00380],NGO_1767 catalase	K03781 katE; catalase [EC:1.11.1.6],NGO1767
466,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_1695 phospho-2-dehydro-3-deoxyheptonate aldolase	K01626 E2.5.1.54; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54],NGO1695
467,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_0092 3-dehydroquinate synthase	K01735 aroB; 3-dehydroquinate synthase [EC:4.2.3.4],NGO0092
468,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_0740 3-dehydroquinate dehydratase	K03785 aroD; 3-dehydroquinate dehydratase I [EC:4.2.1.10],NGO0740
469,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_1602 aroE; shikimate dehydrogenase	K00014 aroE; shikimate dehydrogenase [EC:1.1.1.25],NGO1602
470,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_0093 shikimate kinase	K00891 aroK; shikimate kinase [EC:2.7.1.71],NGO0093
471,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_0900 3-phosphoshikimate 1-carboxyvinyltransferase	K00800 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19],NGO0900
472,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_1331 chorismate synthase	K01736 aroC; chorismate synthase [EC:4.2.3.5],NGO1331
473,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_0872 anthranilate synthase component I	K01657 trpE; anthranilate synthase component I [EC:4.1.3.27],NGO0872
474,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_1204 anthranilate synthase component II	K01658 trpG; anthranilate synthase component II [EC:4.1.3.27],NGO1204
475,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_1203 trpD; anthranilate phosphoribosyltransferase	K00766 trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18],NGO1203
476,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_0261 N-(5'-phosphoribosyl)anthranilate isomerase	K01817 trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24],NGO0261
477,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_1721 trpC; indole-3-glycerol-phosphate synthase	K01609 trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48],NGO1721
478,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_0248 tryptophan synthase alpha chain	K01695 trpA; tryptophan synthase alpha chain [EC:4.2.1.20],NGO0248
479,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_0274 tryptophan synthase subunit alpha	K01696 trpB; tryptophan synthase beta chain [EC:4.2.1.20],NGO0274
480,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_1510 prephenate dehydratase	K14170 pheA; chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51],NGO1510
481,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_1515 oxidoreductase	K04517 tyrA2; prephenate dehydrogenase [EC:1.3.1.12],NGO1515
482,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_1452 aromatic amino acid aminotransferase	K00813 aspC; aspartate aminotransferase [EC:2.6.1.1],NGO1452
484,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ngo00400]",NGO_1329 aromatic amino acid aminotransferase	K00832 tyrB; aromatic-amino-acid transaminase [EC:2.6.1.57],NGO1329
485,09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ngo00410],NGO_0620 aspartate decarboxylase	K01579 panD; aspartate 1-decarboxylase [EC:4.1.1.11],NGO0620
486,09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ngo00410],NGO_0437 pantothenate synthetase	K01918 panC; pantoate--beta-alanine ligase [EC:6.3.2.1],NGO0437
487,09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:ngo00430],NGO_0214 phosphate acetyltransferase	K13788 pta; phosphate acetyltransferase [EC:2.3.1.8],NGO0214
488,09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:ngo00430],NGO_1521 acetate kinase	K00925 ackA; acetate kinase [EC:2.7.2.1],NGO1521
489,09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:ngo00430],NGO_0977 acetate kinase	K00925 ackA; acetate kinase [EC:2.7.2.1],NGO0977
490,09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ngo00450],NGO_0386 cystathionine gamma-synthase	K01760 metC; cysteine-S-conjugate beta-lyase [EC:4.4.1.13],NGO0386
491,09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ngo00450],NGO_0928 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	K00549 metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14],NGO0928
492,09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ngo00450],NGO_0580 thioredoxin reductase	K00384 trxB; thioredoxin reductase (NADPH) [EC:1.8.1.9],NGO0580
495,09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ngo00460],NGO_1339 asparaginase	K01424 E3.5.1.1; L-asparaginase [EC:3.5.1.1],NGO1339
496,09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ngo00460],NGO_0866 glyA; serine hydroxymethyltransferase	K00600 glyA; glycine hydroxymethyltransferase [EC:2.1.2.1],NGO0866
497,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:ngo00470],NGO_1295 alr; alanine racemase	K01775 alr; alanine racemase [EC:5.1.1.1],NGO1295
498,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:ngo00470],NGO_1531 D-alanine--D-alanine ligase	K01921 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4],NGO1531
499,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:ngo00470],NGO_1500 glutamate racemase	K01776 murI; glutamate racemase [EC:5.1.1.3],NGO1500
500,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:ngo00470],NGO_1535 murD; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	K01925 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9],NGO1535
501,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:ngo00470],NGO_0338 diaminopimelate epimerase	K01778 dapF; diaminopimelate epimerase [EC:5.1.1.7],NGO0338
502,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:ngo00470],NGO_2098 diaminopimelate decarboxylase	K01586 lysA; diaminopimelate decarboxylase [EC:4.1.1.20],NGO2098
503,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:ngo00470],NGO_1808 amino acid dehydrogenase	K00285 dadA; D-amino-acid dehydrogenase [EC:1.4.5.1],NGO1808
505,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ngo00480],NGO_1217 glutathione synthetase	K01920 gshB; glutathione synthase [EC:6.3.2.3],NGO1217
506,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ngo00480],NGO_1227 cytosol aminopeptidase	K01255 CARP; leucyl aminopeptidase [EC:3.4.11.1],NGO1227
507,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ngo00480],NGO_0158 pepN; aminopeptidase N	K01256 pepN; aminopeptidase N [EC:3.4.11.2],NGO0158
508,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ngo00480],NGO_1082 isocitrate dehydrogenase	K00031 IDH1; isocitrate dehydrogenase [EC:1.1.1.42],NGO1082
509,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ngo00480],NGO_1914 6-phosphogluconate dehydrogenase	K00033 PGD; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343],NGO1914
510,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ngo00480],NGO_0715 glucose-6-phosphate dehydrogenase	K00036 G6PD; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363],NGO0715
512,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ngo00480],NGO_0435 spermidine synthase	K00797 speE; spermidine synthase [EC:2.5.1.16],NGO0435
513,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_1806 UDP-N-acetylglucosamine acyltransferase	K00677 lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129],NGO1806
514,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_2065 UDP-3-O-(3-hydroxymyristoyl) glucosamine N-acyltransferase	K02535 lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108],NGO2065
515,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_1803 UDP-3-O-(3-hydroxymyristoyl) glucosamine N-acyltransferase	K02536 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191],NGO1803
516,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],"NGO_1448 UDP-2	K03269 lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]",NGO1448
517,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_1782 lipid-A-disaccharide synthase	K00748 lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182],NGO1782
518,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_0242 tetraacyldisaccharide 4'-kinase	K00912 lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130],NGO0242
519,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_1609 D-arabinose 5-phosphate isomerase	K06041 kdsD; arabinose-5-phosphate isomerase [EC:5.3.1.13],NGO1609
520,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_0619 2-dehydro-3-deoxyphosphooctonate aldolase	K01627 kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55],NGO0619
521,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_1608 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase	K03270 kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45],NGO1608
522,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_0245 3-deoxy-manno-octulosonate cytidylyltransferase	K00979 kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38],NGO0245
523,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_1915 3-deoxy-D-manno-octulosonic acid transferase	K02527 kdtA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15],NGO1915
527,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_1986 phosphoheptose isomerase	K03271 gmhA; D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28],NGO1986
528,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],"NGO_2070 D	K03273 gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]",NGO2070
529,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_2000 ADP-heptose synthase	K21345 rfaE2; D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase [EC:2.7.7.70],NGO2000
530,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_0403 ADP-L-glycero-D-manno-heptose-6-epimerase	K03274 gmhD; ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20],NGO0403
531,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_1934 RfaC	K02841 waaC; lipopolysaccharide heptosyltransferase I [EC:2.4.99.23],NGO1934
532,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ngo00540],NGO_0987 ADP-heptose--LPS heptosyltransferase	K02843 waaF; lipopolysaccharide heptosyltransferase II [EC:2.4.99.24],NGO0987
533,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ngo00541],NGO_0220 UTP--glucose-1-phosphate uridylyltransferase	K00963 UGP2; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9],NGO0220
534,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ngo00541],NGO_1896 UDP-glucose 4-epimerase	K01784 galE; UDP-glucose 4-epimerase [EC:5.1.3.2],NGO1896
535,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ngo00541],NGO_1898 glucose-1-phosphate thymidylyltransferase	K00973 rfbA; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24],NGO1898
536,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ngo00541],"NGO_1897 dTDP-glucose 4	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NGO1897
538,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ngo00541],NGO_0332 dTDP-4-dehydrorhamnose reductase	K00067 rfbD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133],NGO0332
539,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ngo00541],"NGO_0659 CDP-6-deoxy-delta-3	K00523 ascD; CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]",NGO0659
540,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ngo00541],NGO_2053 glmU; bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase	K04042 glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157],NGO2053
