,Level_A,Level_B,Level_C,Level_D,ids
368,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:nme00250]",NMB1488 gabD; succinate-semialdehyde dehydrogenase (NADP+)	K00135 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],NMB1488
369,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:nme00250]",NMB1353 aldehyde dehydrogenase family protein	K08324 sad; succinate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.24],NMB1353
370,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:nme00250]","NMB1476 gluD; glutamate dehydrogenase, NAD-specific	K00260 gudB; glutamate dehydrogenase [EC:1.4.1.2]",NMB1476
371,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:nme00250]","NMB1710 gdhA; glutamate dehydrogenase, NADP-specific	K00262 E1.4.1.4; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]",NMB1710
372,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:nme00250]","NMB0401 putA; proline dehydrogenase	K13821 putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]",NMB0401
373,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:nme00250]",NMB0359 glnA; glutamate--ammonia ligase	K01915 glnA; glutamine synthetase [EC:6.3.1.2],NMB0359
374,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:nme00250]","NMB1855 carB; carbamoyl-phosphate synthase, large subunit	K01955 carB; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]",NMB1855
375,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:nme00250]","NMB1849 carA; carbamoyl-phosphate synthase, small subunit	K01956 carA; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]",NMB1849
376,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:nme00250]",NMB0031 glmS; glucosamine--fructose-6-phosphate aminotransferase (isomerizing)	K00820 glmS; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16],NMB0031
377,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:nme00250]",NMB0690 purF; amidophosphoribosyltransferase	K00764 purF; amidophosphoribosyltransferase [EC:2.4.2.14],NMB0690
378,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]","NMB1498 lysC; aspartokinase, alpha and beta subunits	K00928 lysC; aspartate kinase [EC:2.7.2.4]",NMB1498
379,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB2079 asd; aspartate-semialdehyde dehydrogenase	K00133 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11],NMB2079
380,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB1228 metM; homoserine dehydrogenase	K00003 hom; homoserine dehydrogenase [EC:1.1.1.3],NMB1228
381,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB2029 thrB; homoserine kinase	K02204 thrB2; homoserine kinase type II [EC:2.7.1.39],NMB2029
382,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB1046 thrC; threonine synthase	K01733 thrC; threonine synthase [EC:4.2.3.1],NMB1046
383,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB1055 glyA; serine hydroxymethyltransferase	K00600 glyA; glycine hydroxymethyltransferase [EC:2.1.2.1],NMB1055
384,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB0029 hprA; glycerate dehydrogenase	K00018 hprA; glycerate dehydrogenase [EC:1.1.1.29],NMB0029
385,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB1268 conserved hypothetical protein	K00865 glxK; glycerate 2-kinase [EC:2.7.1.165],NMB1268
386,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]","NMB1604 gpm; phosphoglycerate mutase	K01834 PGAM; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]",NMB1604
387,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB1640 serC; phosphoserine aminotransferase	K00831 serC; phosphoserine aminotransferase [EC:2.6.1.52],NMB1640
388,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB0981 serB; phosphoserine phosphatase	K01079 serB; phosphoserine phosphatase [EC:3.1.3.3],NMB0981
389,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB0924 oxidoreductase	K16066 ydfG; 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-],NMB0924
390,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB0574 gcvT; glycine cleavage system T protein	K00605 gcvT; aminomethyltransferase [EC:2.1.2.10],NMB0574
391,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB0947 putative 2-oxoglutarate dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4],NMB0947
392,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]","NMB0957 lpdA1; 2-oxoglutarate dehydrogenase, E3 component, lipoamide dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]",NMB0957
393,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]","NMB1344 lpdA2; pyruvate dehydrogenase, E3 component, lipoamide dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]",NMB1344
395,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB1318 pssA; CDP-diacylglycerol--serine O-phosphatidyltransferse	K17103 CHO1; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],NMB1318
396,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB0211 sdaA; L-serine dehydratase	K01752 E4.3.1.17; L-serine dehydratase [EC:4.3.1.17],NMB0211
397,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]",NMB0878 ilvA; threonine dehydratase	K01754 E4.3.1.19; threonine dehydratase [EC:4.3.1.19],NMB0878
398,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]","NMB0678 trpA; tryptophan synthase, alpha subunit	K01695 trpA; tryptophan synthase alpha chain [EC:4.2.1.20]",NMB0678
399,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:nme00260]","NMB0699 trpB; tryptophan synthase, beta subunit	K01696 trpB; tryptophan synthase beta chain [EC:4.2.1.20]",NMB0699
400,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB0560 cysE; serine acetyltransferase	K00640 cysE; serine O-acetyltransferase [EC:2.3.1.30],NMB0560
401,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB0763 cysK; cysteine synthase	K01738 cysK; cysteine synthase [EC:2.5.1.47],NMB0763
402,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB0944 metH; 5-methyltetrahydropteroyltriglutamate-homocysteine methyltransferase	K00549 metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14],NMB0944
403,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB1799 metK; S-adenosylmethionine synthetase	K00789 metK; S-adenosylmethionine synthetase [EC:2.5.1.6],NMB1799
404,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB0869 hypothetical protein	K00797 speE; spermidine synthase [EC:2.5.1.16],NMB0869
405,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB0767 pfs; 5-methylthioadenosine nucleosidase/S-adenosylhomocysteine nucleosidase	K01243 mtnN; adenosylhomocysteine nucleosidase [EC:3.2.2.9],NMB0767
407,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB1678 tyrB; aromatic-amino-acid aminotransferase	K00832 tyrB; aromatic-amino-acid transaminase [EC:2.6.1.57],NMB1678
413,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB1981 conserved hypothetical protein	K07173 luxS; S-ribosylhomocysteine lyase [EC:4.4.1.21],NMB1981
414,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],"NMB1498 lysC; aspartokinase, alpha and beta subunits	K00928 lysC; aspartate kinase [EC:2.7.2.4]",NMB1498
415,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB2079 asd; aspartate-semialdehyde dehydrogenase	K00133 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11],NMB2079
416,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB1228 metM; homoserine dehydrogenase	K00003 hom; homoserine dehydrogenase [EC:1.1.1.3],NMB1228
417,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB0940 homoserine O-acetyltransferase	K00641 metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46],NMB0940
418,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB0802 metB; cystathionine gamma-synthase	K01739 metB; cystathionine gamma-synthase [EC:2.5.1.48],NMB0802
419,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB1609 trans-sulfuration enzyme family protein	K10764 metZ; O-succinylhomoserine sulfhydrylase [EC:2.5.1.-],NMB1609
420,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB0337 putative branched-chain amino acid aminotransferase	K00826 E2.6.1.42; branched-chain amino acid aminotransferase [EC:2.6.1.42],NMB0337
421,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB1037 gshA; glutamate--cysteine ligase	K01919 gshA; glutamate--cysteine ligase [EC:6.3.2.2],NMB1037
422,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB1559 gshB; glutathione synthetase	K01920 gshB; glutathione synthase [EC:6.3.2.3],NMB1559
423,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB0540 aspC; aspartate aminotransferase	K00813 aspC; aspartate aminotransferase [EC:2.6.1.1],NMB0540
424,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB0211 sdaA; L-serine dehydratase	K01752 E4.3.1.17; L-serine dehydratase [EC:4.3.1.17],NMB0211
425,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:nme00270],NMB1640 serC; phosphoserine aminotransferase	K00831 serC; phosphoserine aminotransferase [EC:2.6.1.52],NMB1640
426,09100 Metabolism,09105 Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:nme00280]",NMB0337 putative branched-chain amino acid aminotransferase	K00826 E2.6.1.42; branched-chain amino acid aminotransferase [EC:2.6.1.42],NMB0337
427,09100 Metabolism,09105 Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:nme00280]",NMB0947 putative 2-oxoglutarate dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4],NMB0947
428,09100 Metabolism,09105 Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:nme00280]","NMB0957 lpdA1; 2-oxoglutarate dehydrogenase, E3 component, lipoamide dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]",NMB0957
429,09100 Metabolism,09105 Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:nme00280]","NMB1344 lpdA2; pyruvate dehydrogenase, E3 component, lipoamide dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]",NMB1344
431,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:nme00290]",NMB0878 ilvA; threonine dehydratase	K01754 E4.3.1.19; threonine dehydratase [EC:4.3.1.19],NMB0878
432,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:nme00290]","NMB1036 leuC; 3-isopropylmalate dehydratase, large subunit	K01703 leuC; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]",NMB1036
433,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:nme00290]","NMB1034 leuD; 3-isopropylmalate dehydratase, small subunit	K01704 leuD; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]",NMB1034
434,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:nme00290]",NMB1031 leuB; 3-isopropylmalate dehydrogenase	K00052 leuB; 3-isopropylmalate dehydrogenase [EC:1.1.1.85],NMB1031
435,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:nme00290]","NMB1577 ilvI; acetolactate synthase III, large subunit	K01652 E2.2.1.6L; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]",NMB1577
436,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:nme00290]","NMB1576 ilvH; acetolactate synthase III, small subunit	K01653 E2.2.1.6S; acetolactate synthase I/III small subunit [EC:2.2.1.6]",NMB1576
437,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:nme00290]",NMB1574 ilvC; ketol-acid reductoisomerase	K00053 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86],NMB1574
438,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:nme00290]",NMB1150 ilvD-1; dihydroxy-acid dehydratase	K01687 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9],NMB1150
439,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:nme00290]",NMB1188 ilvD-2; dihydroxy-acid dehydratase	K01687 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9],NMB1188
440,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:nme00290]",NMB0337 putative branched-chain amino acid aminotransferase	K00826 E2.6.1.42; branched-chain amino acid aminotransferase [EC:2.6.1.42],NMB0337
441,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:nme00290]",NMB1823 avtA; valine--pyruvate aminotransferase	K00835 avtA; valine--pyruvate aminotransferase [EC:2.6.1.66],NMB1823
443,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:nme00290]",NMB1070 leuA; 2-isopropylmalate synthase	K01649 leuA; 2-isopropylmalate synthase [EC:2.3.3.13],NMB1070
444,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:nme00300],NMB1228 metM; homoserine dehydrogenase	K00003 hom; homoserine dehydrogenase [EC:1.1.1.3],NMB1228
445,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:nme00300],"NMB1498 lysC; aspartokinase, alpha and beta subunits	K00928 lysC; aspartate kinase [EC:2.7.2.4]",NMB1498
446,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:nme00300],NMB2079 asd; aspartate-semialdehyde dehydrogenase	K00133 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11],NMB2079
447,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:nme00300],NMB0929 dapA; dihydrodipicolinate synthase	K01714 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7],NMB0929
448,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:nme00300],NMB0203 dapB; dihydrodipicolinate reductase	K00215 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8],NMB0203
449,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:nme00300],"NMB0335 dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	K00674 dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]",NMB0335
450,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:nme00300],NMB1371 argD; acetylornithine aminotransferase	K00821 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17],NMB1371
451,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:nme00300],NMB0894 aminotransferase	K14267 dapC; N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17],NMB0894
452,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:nme00300],NMB1530 dapE; succinyl-diaminopimelate desuccinylase	K01439 dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18],NMB1530
453,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:nme00300],NMB0760 dapF; diaminopimelate epimerase	K01778 dapF; diaminopimelate epimerase [EC:5.1.1.7],NMB0760
454,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:nme00300],NMB1976 lysA; diaminopimelate decarboxylase	K01586 lysA; diaminopimelate decarboxylase [EC:4.1.1.20],NMB1976
455,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:nme00300],"NMB0414 murE; UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase	K01928 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]",NMB0414
456,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:nme00300],"NMB0416 murF; UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanyl ligase	K01929 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]",NMB0416
457,09100 Metabolism,09105 Amino acid metabolism,00310 Lysine degradation [PATH:nme00310],"NMB0956 sucB; 2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase	K00658 DLST; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]",NMB0956
458,09100 Metabolism,09105 Amino acid metabolism,00310 Lysine degradation [PATH:nme00310],NMB0947 putative 2-oxoglutarate dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4],NMB0947
459,09100 Metabolism,09105 Amino acid metabolism,00310 Lysine degradation [PATH:nme00310],"NMB0957 lpdA1; 2-oxoglutarate dehydrogenase, E3 component, lipoamide dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]",NMB0957
460,09100 Metabolism,09105 Amino acid metabolism,00310 Lysine degradation [PATH:nme00310],"NMB1344 lpdA2; pyruvate dehydrogenase, E3 component, lipoamide dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]",NMB1344
461,09100 Metabolism,09105 Amino acid metabolism,00310 Lysine degradation [PATH:nme00310],NMB1488 gabD; succinate-semialdehyde dehydrogenase (NADP+)	K00135 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],NMB1488
462,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:nme00220],"NMB1573 argF; ornithine carbamoyltransferase, catabolic	K00611 OTC; ornithine carbamoyltransferase [EC:2.1.3.3]",NMB1573
463,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:nme00220],NMB2129 argG; argininosuccinate synthase	K01940 argG; argininosuccinate synthase [EC:6.3.4.5],NMB2129
464,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:nme00220],NMB0637 argH; argininosuccinate lyase	K01755 argH; argininosuccinate lyase [EC:4.3.2.1],NMB0637
465,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:nme00220],NMB0359 glnA; glutamate--ammonia ligase	K01915 glnA; glutamine synthetase [EC:6.3.1.2],NMB0359
466,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:nme00220],"NMB1476 gluD; glutamate dehydrogenase, NAD-specific	K00260 gudB; glutamate dehydrogenase [EC:1.4.1.2]",NMB1476
467,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:nme00220],"NMB1710 gdhA; glutamate dehydrogenase, NADP-specific	K00262 E1.4.1.4; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]",NMB1710
468,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:nme00220],NMB0540 aspC; aspartate aminotransferase	K00813 aspC; aspartate aminotransferase [EC:2.6.1.1],NMB0540
470,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:nme00220],NMB1876 argA; N-acetylglutamate synthase	K14682 argAB; amino-acid N-acetyltransferase [EC:2.3.1.1],NMB1876
471,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:nme00220],NMB2005 argJ; glutamate N-acetyltransferase/amino-acid acetyltransferase	K00620 argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1],NMB2005
472,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:nme00220],NMB1074 argB; acetylglutamate kinase	K00930 argB; acetylglutamate kinase [EC:2.7.2.8],NMB1074
473,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:nme00220],NMB1787 argC; N-acetyl-gamma-glutamyl-phosphate reductase	K00145 argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38],NMB1787
474,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:nme00220],NMB1371 argD; acetylornithine aminotransferase	K00821 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17],NMB1371
475,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:nme00330],NMB0468 speA; biosynthetic arginine decarboxylase	K01585 speA; arginine decarboxylase [EC:4.1.1.19],NMB0468
476,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:nme00330],NMB0469 speE; agmatinase	K01480 speB; agmatinase [EC:3.5.3.11],NMB0469
477,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:nme00330],NMB0869 hypothetical protein	K00797 speE; spermidine synthase [EC:2.5.1.16],NMB0869
478,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:nme00330],NMB0614 putative oxidoreductase	K09471 puuB; gamma-glutamylputrescine oxidase [EC:1.4.3.-],NMB0614
479,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:nme00330],NMB0055 proC; pyrroline-5-carboxylate reductase	K00286 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2],NMB0055
480,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:nme00330],"NMB0401 putA; proline dehydrogenase	K13821 putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]",NMB0401
481,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:nme00330],NMB1069 proB; glutamate 5-kinase	K00931 proB; glutamate 5-kinase [EC:2.7.2.11],NMB1069
482,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:nme00330],NMB1068 proA; gamma-glutamyl phosphate reductase	K00147 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41],NMB1068
484,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:nme00330],NMB0540 aspC; aspartate aminotransferase	K00813 aspC; aspartate aminotransferase [EC:2.6.1.1],NMB0540
485,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:nme00340],NMB1579 hisG; ATP phosphoribosyltransferase	K00765 hisG; ATP phosphoribosyltransferase [EC:2.4.2.17],NMB1579
486,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:nme00340],NMB0814 hisS-1; histidyl-tRNA synthetase	K02502 hisZ; ATP phosphoribosyltransferase regulatory subunit,NMB0814
487,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:nme00340],NMB0603 hisE; phosphoribosyl-ATP pyrophosphatase	K01523 hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31],NMB0603
488,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:nme00340],NMB0627 hisI; phosphoribosyl-AMP cyclohydrolase	K01496 hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19],NMB0627
489,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:nme00340],NMB0629 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	K01814 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16],NMB0629
490,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:nme00340],NMB0630 hisH; amidotransferase HisH	K02501 hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10],NMB0630
491,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:nme00340],NMB0628 hisF; hisF protein (cyclase)	K02500 hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10],NMB0628
